#,Query,Answer,Intent,Kind,URL,Confidence
302,What composition settings checklists do you offer?,"**WHAT IS FRAMING IN PHOTOGRAPHY: A GUIDE FOR BEGINNERS**

*From Alan's blog: https://www.alanranger.com/blog-on-photography/what-is-framing-in-photography*

",advice,article,https://www.alanranger.com/blog-on-photography/what-is-framing-in-photography,0.9
303,Do you have genre-specific photography field checklists?,"**HOW TO IMPROVE YOUR PHOTOGRAPHY COMPOSITION: A GUIDE**

*From Alan's blog: https://www.alanranger.com/blog-on-photography/how-to-improve-your-photography-composition*

",advice,article,https://www.alanranger.com/blog-on-photography/5-stages-to-improve-your-photography,0.9
304,What is the �35 bundle� in your photography checklists offering?,"**WHAT IS FRAMING IN PHOTOGRAPHY: A GUIDE FOR BEGINNERS**

*From Alan's blog: https://www.alanranger.com/blog-on-photography/what-is-framing-in-photography*

",advice,article,https://www.alanranger.com/blog-on-photography/5-stages-to-improve-your-photography,0.9
305,How do viewing frames help in composition?,"**PHOTOGRAPHY COMPOSITION RULES: A GUIDE FOR BEGINNERS**

*From Alan's blog: https://www.alanranger.com/blog-on-photography/mastering-photography-composition-rules*

",advice,article,https://www.alanranger.com/blog-on-photography/mastering-photography-composition-rules,0.9
306,What does the beginner portrait photography course cover?,"**RPS Courses - Independent RPS Mentoring for RPS Distinctions** — £395

>RPS Courses - Independant RPS Mentoring for RPS Distinctions - Start anytime, you select six online Zoom sessions within twelv",events,event,https://www.alanranger.com/photography-services-near-me/rps-mentoring-photography-course,0.95
307,Do you offer framed fine art prints?,"Here are Alan's guides that match your question:
",advice,article,https://www.alanranger.com/photography-services-near-me/framed-fine-art-photography-prints,0.9
308,Do you offer unframed fine art photography prints?,"**THE ART OF STORYTELLING PHOTOGRAPHY: CAPTURING MOMENTS**

*From Alan's blog: https://www.alanranger.com/blog-on-photography/the-art-of-storytelling-photography*

",advice,article,https://www.alanranger.com/blog-on-photography/5-stages-to-improve-your-photography,0.9
309,Do you offer canvas fine art prints?,"Here are Alan's guides that match your question:
",advice,article,https://www.alanranger.com/photography-services-near-me/fine-art-photography-prints-canvas,0.9
310,What is the intermediates intentions photography project course?,"**RPS Courses - Independent RPS Mentoring for RPS Distinctions** — £395

>RPS Courses - Independant RPS Mentoring for RPS Distinctions - Start anytime, you select six online Zoom sessions within twelv",events,event,https://www.alanranger.com/photography-services-near-me/rps-mentoring-photography-course,0.95
311,What is your beginners photography course?,"**Beginners Photography Course | 3 Weekly Evening Classes** — £150

Beginners Photography Course Coventry Summary - Camera Courses For Beginners - Key Information Location: 45 Hathaway Road, Tile Hill",events,event,https://www.alanranger.com/photography-services-near-me/beginners-photography-course,0.95
312,Do you offer monthly online photography mentoring?,"**HOW TO IMPROVE YOUR PHOTOGRAPHY COMPOSITION: A GUIDE**

*From Alan's blog: https://www.alanranger.com/blog-on-photography/how-to-improve-your-photography-composition*

",advice,article,https://www.alanranger.com/blog-on-photography/5-stages-to-improve-your-photography,0.9
313,How does your annual Pick N Mix subscription work?,"**CREATIVE PHOTOGRAPHY WORKSHOPS: UNLOCKING YOUR POTENTIAL**

*From Alan's blog: https://www.alanranger.com/blog-on-photography/creative-photography-workshops-unlocking-your-potential*

",advice,article,https://www.alanranger.com/blog-on-photography/guide-preparing-for-your-photography-workshop,0.9
314,How does the quarterly Pick N Mix subscription differ?,"**13 JPEG VS RAW: THE KEY DIFFERENCES: A GUIDE FOR BEGINNERS**

*From Alan's blog: https://www.alanranger.com/blog-on-photography/jpeg-vs-raw-the-key-differences*

",advice,article,https://www.alanranger.com/photography-services-near-me/quarterly-pick-n-mix-subscription,0.9
315,How does the monthly Pick N Mix subscription work?,"**/Cart 0 [/cart]Sign In My Account/searchBack photography courses coventry [/photography-courses-coventry] Which Photography Courses Are Best For Me? [/photography-courses-coventry] Course Calendar [",advice,article,https://www.alanranger.com/photography-services-near-me/monthly-pick-n-mix-subscription,0.9
316,What do the �four private photography classes� include?,"**RPS Courses - Independent RPS Mentoring for RPS Distinctions** — £395

>RPS Courses - Independant RPS Mentoring for RPS Distinctions - Start anytime, you select six online Zoom sessions within twelv",events,event,https://www.alanranger.com/photography-services-near-me/rps-mentoring-photography-course,0.95
317,What is included in private online photography classes via Zoom?,"**RPS Courses - Independent RPS Mentoring for RPS Distinctions** — £395

>RPS Courses - Independant RPS Mentoring for RPS Distinctions - Start anytime, you select six online Zoom sessions within twelv",events,event,https://www.alanranger.com/photography-services-near-me/rps-mentoring-photography-course,0.95
318,Can I use gift vouchers for these photography services?,"**Gift Vouchers**: Digital photography gift vouchers are available from £5-£600, perfect for any photography enthusiast. Vouchers can be used for workshops, courses, private lessons, or any photograph",advice,article,https://www.alanranger.com/blog-on-photography/guide-preparing-for-your-photography-workshop,0.9
319,What is the photography tips pocket guide series?,"**WHAT IS FRAMING IN PHOTOGRAPHY: A GUIDE FOR BEGINNERS**

*From Alan's blog: https://www.alanranger.com/blog-on-photography/what-is-framing-in-photography*

",advice,article,https://www.alanranger.com/blog-on-photography/what-is-framing-in-photography,0.9
320,Do you offer camera sensor cleaning service?,"**WHAT DO CAMERA LENS FILTERS DO: A GUIDE FOR BEGINNERS**

*From Alan's blog: https://www.alanranger.com/blog-on-photography/what-do-camera-lens-filters-do*

",advice,event,https://www.alanranger.com/photography-services-near-me/photo-print-preparation-service-30min,0.9
321,What is your photo print preparation service (30 min)?,"**WHAT IS FRAMING IN PHOTOGRAPHY: A GUIDE FOR BEGINNERS**

*From Alan's blog: https://www.alanranger.com/blog-on-photography/what-is-framing-in-photography*

",advice,article,https://www.alanranger.com/blog-on-photography/what-is-framing-in-photography,0.9
322,How does your RPS mentoring photography course work?,"**RPS Courses - Independent RPS Mentoring for RPS Distinctions** — £395

>RPS Courses - Independant RPS Mentoring for RPS Distinctions - Start anytime, you select six online Zoom sessions within twelv",events,event,https://www.alanranger.com/photography-services-near-me/rps-mentoring-photography-course,0.95
323,Do you offer Lightroom courses for beginners in Coventry?,"**Beginners Photography Course | 3 Weekly Evening Classes** — £150

Beginners Photography Course Coventry Summary - Camera Courses For Beginners - Key Information Location: 45 Hathaway Road, Tile Hill",events,event,https://www.alanranger.com/photography-services-near-me/beginners-photography-course,0.95
324,Do you offer a black and white photography course?,"**RPS Courses - Independent RPS Mentoring for RPS Distinctions** — £395

>RPS Courses - Independant RPS Mentoring for RPS Distinctions - Start anytime, you select six online Zoom sessions within twelv",events,event,https://www.alanranger.com/photography-services-near-me/rps-mentoring-photography-course,0.95
325,What landscape workshops do you run in Wales?,"**WALES Photography Workshop | Lake Vyrnwy 29 - 30 Nov** — £595

Pistyll Rhaeadr is an enchanting waterfall in the Berwyn Mountains, just inside Wales, west of Oswestry and Shrewsbury. At 240ft (73m) ",events,event,https://www.alanranger.com/photo-workshops-uk/wales-photography-workshop-pistyll-rhaeadr,0.95
326,Do you offer garden photography workshops?,"**RPS Courses - Independent RPS Mentoring for RPS Distinctions** — £395

>RPS Courses - Independant RPS Mentoring for RPS Distinctions - Start anytime, you select six online Zoom sessions within twelv",events,event,https://www.alanranger.com/photography-services-near-me/rps-mentoring-photography-course,0.95
327,Where do you run Somerset landscape photography workshops?,"The workshop is held at **Somerset**. Full location details and meeting instructions will be provided when you book.",events,event,https://www.alanranger.com/photo-workshops-uk/suffolk-landscape-photography-workshops,0.95
328,When is your long exposure photography workshop in Kenilworth?,"The next course is scheduled for **15 October 2025**. Fireworks Photography Workshop - Long exposure and fireworks. Learn about camera settings, exposure use and composition.",events,event,https://www.alanranger.com/photo-workshops-uk/fireworks-photography-workshop-kenilworth,0.95
329,Do you run urban architecture photography workshops in Coventry?,"**Beginners Photography Course | 3 Weekly Evening Classes** — £150

Beginners Photography Course Coventry Summary - Camera Courses For Beginners - Key Information Location: 45 Hathaway Road, Tile Hill",events,event,https://www.alanranger.com/photography-services-near-me/beginners-photography-course,0.95
330,When is the Dorset landscape photography workshop?,"The next workshop is scheduled for **16 January 2026**. Join me on this 3-day/2-night fantastic Dorset Photography workshop along the Jurassic coastline of Dorset - Purbeck Summary - Dorset Landscape ",events,event,https://www.alanranger.com/photo-workshops-uk/dorset-landscape-photography-workshop,0.95
331,Do you offer Snowdonia landscape photography workshops?,"**Shropshire Landscape Photography Workshop | Shrewsbury** — £125

Embarking on a Shropshire landscape",events,event,https://www.alanranger.com/photo-workshops-uk/shropshire-landscape-photography-workshops,0.95
332,When is the Dartmoor landscape workshop?,"The next workshop is scheduled for **17 October 2025**. Join us for an inspiring Suffolk landscape photography workshop, where you'll have the opportunity to create stunning long exposures during brea",events,event,https://www.alanranger.com/photo-workshops-uk/suffolk-landscape-photography-workshops,0.95
333,Do you run photography workshops in Wales (Pistyll Rhaeadr)?,"**WALES Photography Workshop | Lake Vyrnwy 29 - 30 Nov** — £595

Pistyll Rhaeadr is an enchanting waterfall in the Berwyn Mountains, just inside Wales, west of Oswestry and Shrewsbury. At 240ft (73m) ",events,event,https://www.alanranger.com/photo-workshops-uk/wales-photography-workshop-pistyll-rhaeadr,0.95
334,Do you offer North Yorkshire photography workshops?,"**RPS Courses - Independent RPS Mentoring for RPS Distinctions** — £395

>RPS Courses - Independant RPS Mentoring for RPS Distinctions - Start anytime, you select six online Zoom sessions within twelv",events,event,https://www.alanranger.com/photography-services-near-me/rps-mentoring-photography-course,0.95
335,Do you run workshops in Suffolk?,"**SUFFOLK Landscape Photography Workshops - 21st - 23rd Nov** — £995

Join us for an inspiring Suffolk landscape photography workshop, where you'll have the opportunity to create stunning long exposur",events,event,https://www.alanranger.com/photo-workshops-uk/suffolk-landscape-photography-workshops,0.95
336,What photography workshops do you run in the Yorkshire Dales?,"**RPS Courses - Independent RPS Mentoring for RPS Distinctions** — £395

>RPS Courses - Independant RPS Mentoring for RPS Distinctions - Start anytime, you select six online Zoom sessions within twelv",events,event,https://www.alanranger.com/photography-services-near-me/rps-mentoring-photography-course,0.95
337,Do you offer abstract and macro photography workshops?,"**RPS Courses - Independent RPS Mentoring for RPS Distinctions** — £395

>RPS Courses - Independant RPS Mentoring for RPS Distinctions - Start anytime, you select six online Zoom sessions within twelv",events,event,https://www.alanranger.com/photography-services-near-me/rps-mentoring-photography-course,0.95
338,When is the Sezincote Garden photography workshop?,"The next course is scheduled for **15 October 2025**. RPS Courses - Independant RPS Mentoring for RPS Distinctions - Start anytime, you select six online Zoom sessions within twelve months at interval",events,event,https://www.alanranger.com/photography-services-near-me/rps-mentoring-photography-course,0.95
339,Do you run Ireland workshops in Dingle?,"**KERRY - Southern Ireland Photography Workshop - Mar 2026** — £1,595

We will be based near Dingle and visit some of the top spots around the Dingle Peninsula, South Kerry (Skellig Ring) and finally ",events,event,https://www.alanranger.com/photo-workshops-uk/ireland-photography-workshops-dingle,0.95
340,Do you have a landscape workshop in Norfolk?,"**SUFFOLK Landscape Photography Workshops - 21st - 23rd Nov** — £995

Join us for an inspiring Suffolk landscape photography workshop, where you'll have the opportunity to create stunning long exposur",events,event,https://www.alanranger.com/photo-workshops-uk/suffolk-landscape-photography-workshops,0.95
341,Where is the Nant Mill photography workshop held?,"The workshop is held at **Online - Virtual Class - Zoom Meeting**. Full location details and meeting instructions will be provided when you book.",events,event,https://www.alanranger.com/photography-services-near-me/rps-mentoring-photography-course,0.95
342,Do you offer coastal Northumberland photography workshops?,"**RPS Courses - Independent RPS Mentoring for RPS Distinctions** — £395

>RPS Courses - Independant RPS Mentoring for RPS Distinctions - Start anytime, you select six online Zoom sessions within twelv",events,event,https://www.alanranger.com/photography-services-near-me/rps-mentoring-photography-course,0.95
343,Do you run workshops in Anglesey?,"**ANGLESEY Landscape Photography Workshop -  May 2026** — £875

A great location for a Landscape",events,event,https://www.alanranger.com/photo-workshops-uk/landscape-photography-workshops-anglesey,0.95
344,What peak district photography workshops do you run in Derbyshire?,"**RPS Courses - Independent RPS Mentoring for RPS Distinctions** — £395

>RPS Courses - Independant RPS Mentoring for RPS Distinctions - Start anytime, you select six online Zoom sessions within twelv",events,event,https://www.alanranger.com/photography-services-near-me/rps-mentoring-photography-course,0.95
345,When is the Peak District heather photography workshop?,"The next workshop is scheduled for **18 October 2025**. Join me in the Peak District in Hope Valley. Padley Gorge and Bolehill Quarry throughout the year on Peak District photography workshops | All l",events,event,https://www.alanranger.com/photo-workshops-uk/landscape-peak-district-photography-workshops-derbyshire,0.95
346,Do you run Lake District photography workshops?,"**LAKE DISTRICT Photography Workshops - Jan - Mar - Sep - Nov** — £1,050

We will be based in the north lakes and visit some of the top spots in the Lake District for photographs. The Lake District ha",events,event,https://www.alanranger.com/photo-workshops-uk/lake-district-photography-workshop,0.95
347,Do you host photography workshops in lavender fields?,"**RPS Courses - Independent RPS Mentoring for RPS Distinctions** — £395

>RPS Courses - Independant RPS Mentoring for RPS Distinctions - Start anytime, you select six online Zoom sessions within twelv",events,event,https://www.alanranger.com/photography-services-near-me/rps-mentoring-photography-course,0.95
348,Do you offer long exposure workshops in Burnham?,"**Fireworks Photography Workshop | Long Exposure | Kenilworth** — £75

Fireworks Photography Workshop - Long exposure and fireworks. Learn about camera settings, exposure use and composition.",events,event,https://www.alanranger.com/photo-workshops-uk/fireworks-photography-workshop-kenilworth,0.95
349,When is your long exposure workshop at Fairy Glen?,"The next workshop is scheduled for **17 October 2025**. Fireworks Photography Workshop - Long exposure and fireworks. Learn about camera settings, exposure use and composition.",events,event,https://www.alanranger.com/photo-workshops-uk/fireworks-photography-workshop-kenilworth,0.95
350,Do you run Devon / Hartland Quay landscape workshops?,"**Landscape Photography DEVON Workshops - Various Dates** — £750

Our landscape photography devon workshops are carefully crafted to provide you with an immersive and educational experience. Led by ex",events,event,https://www.alanranger.com/photo-workshops-uk/landscape-photography-devon-hartland-quay,0.95
351,Do you run Exmoor / Lynmouth photography workshops?,"**RPS Courses - Independent RPS Mentoring for RPS Distinctions** — £395

>RPS Courses - Independant RPS Mentoring for RPS Distinctions - Start anytime, you select six online Zoom sessions within twelv",events,event,https://www.alanranger.com/photography-services-near-me/rps-mentoring-photography-course,0.95
352,Are there workshops at Chesterton Windmill?,"**The Art of GARDEN PHOTOGRAPHY  - Coventry -  May and July** — £35

Elevate Your Garden Photography Skills With Garden",events,event,https://www.alanranger.com/photo-workshops-uk/garden-photography-workshop,0.95
353,When are Bluebell woodlands photography workshops held?,"The next course is scheduled for **15 October 2025**. Bluebell woodlands photography workshop - Choose a sunrise or mid-morning 4hr bluebell photography shoot or both sessions at this private bluebell",events,event,https://www.alanranger.com/photo-workshops-uk/bluebell-woodlands-photography-workshops,0.95
354,Do you offer Batsford Arboretum photography workshops?,"**RPS Courses - Independent RPS Mentoring for RPS Distinctions** — £395

>RPS Courses - Independant RPS Mentoring for RPS Distinctions - Start anytime, you select six online Zoom sessions within twelv",events,event,https://www.alanranger.com/photography-services-near-me/rps-mentoring-photography-course,0.95
355,What woodland photography walks do you run in Warwickshire?,"**WHAT IS FRAMING IN PHOTOGRAPHY: A GUIDE FOR BEGINNERS**

*From Alan's blog: https://www.alanranger.com/blog-on-photography/what-is-framing-in-photography*

",advice,article,https://www.alanranger.com/blog-on-photography/5-stages-to-improve-your-photography,0.9
356,What is your �Secrets of Woodland Photography� workshop?,"**RPS Courses - Independent RPS Mentoring for RPS Distinctions** — £395

>RPS Courses - Independant RPS Mentoring for RPS Distinctions - Start anytime, you select six online Zoom sessions within twelv",events,event,https://www.alanranger.com/photography-services-near-me/rps-mentoring-photography-course,0.95
